"height [mm]","radius [mm]","Freq [GHz]","dB(S(1,1)) []"
10.6,7,8.55137844611529,-6.08726034252861
10.6,7,8.57142857142857,-6.38735635089135
10.6,7,8.59147869674186,-6.71007286158014
10.6,7,8.61152882205514,-7.0552321624548
10.6,7,8.63157894736842,-7.42253128502535
10.6,7,8.65162907268171,-7.8115532745561
10.6,7,8.67167919799499,-8.22177771517577
10.6,7,8.69172932330827,-8.65258868565994
10.6,7,8.71177944862156,-9.103278228894
10.6,7,8.73182957393484,-9.57304334659111
10.6,7,8.75187969924812,-10.0609744465645
10.6,7,8.7719298245614,-10.566033044877
10.6,7,8.79197994987469,-11.0870163475338
10.6,7,8.81203007518797,-11.6225061220138
10.6,7,8.83208020050125,-12.1707990787645
10.6,7,8.85213032581454,-12.7298159473612
10.6,7,8.87218045112782,-13.2969867864972
10.6,7,8.8922305764411,-13.8691111944684
10.6,7,8.91228070175439,-14.4421945581276
10.6,7,8.93233082706767,-15.0112660518789
10.6,7,8.95238095238095,-15.5701916036919
10.6,7,8.97243107769424,-16.1115060192446
10.6,7,8.99248120300752,-16.6263023740208
10.6,7,9.0125313283208,-17.1042308453914
10.6,7,9.03258145363409,-17.5336670266133
10.6,7,9.05263157894737,-17.9021015740069
10.6,7,9.07268170426065,-18.1967688228172
10.6,7,9.09273182957394,-18.4054699461669
10.6,7,9.11278195488722,-18.5174725014564
10.6,7,9.1328320802005,-18.5243183426154
10.6,7,9.15288220551378,-18.4203831973396
10.6,7,9.17293233082707,-18.2031117022907
10.6,7,9.19298245614035,-17.8729628387355
10.6,7,9.21303258145363,-17.4331792239499
10.6,7,9.23308270676692,-16.889499433916
10.6,7,9.2531328320802,-16.2498782071759
10.6,7,9.27318295739348,-15.5242150076911
10.6,7,9.29323308270677,-14.7240616695993
10.6,7,9.31328320802005,-13.8622939982948
10.6,7,9.33333333333333,-12.9527668700782
10.6,7,9.35338345864662,-12.0099960320386
10.6,7,9.3734335839599,-11.0489051454728
10.6,7,9.39348370927318,-10.0846463084563
10.6,7,9.41353383458647,-9.13246114187089
10.6,7,9.43358395989975,-8.20751447722786
10.6,7,9.45363408521303,-7.32461810322606
10.6,7,9.47368421052632,-6.49777906161554
10.6,7,9.4937343358396,-5.73956124278565
10.6,7,9.51378446115288,-5.06033304721397
10.6,7,9.53383458646617,-4.46755907550474
10.6,7,9.55388471177945,-3.96533477215088
10.6,7,9.57393483709273,-3.55432258285705
10.6,7,9.59398496240602,-3.23213053798252
10.6,7,9.6140350877193,-2.99403257524937
10.6,7,9.63408521303258,-2.8338339629331
10.6,7,9.65413533834587,-2.74467297721532
10.6,7,9.67418546365915,-2.71960894983155
10.6,7,9.69423558897243,-2.75193435032189
10.6,7,9.71428571428571,-2.83522560111306
10.6,7,9.734335839599,-2.96319605848779
10.6,7,9.75438596491228,-3.12943610091373
10.6,7,9.77443609022556,-3.3271284797473
10.6,7,9.79448621553885,-3.54882007850926
10.6,7,9.81453634085213,-3.78631793642804
10.6,7,9.83458646616541,-4.03075811521772
10.6,7,9.8546365914787,-4.27286932368123
10.6,7,9.87468671679198,-4.50341842639022
10.6,7,9.89473684210526,-4.71378458652756
10.6,7,9.91478696741855,-4.89657080142139
10.6,7,9.93483709273183,-5.04613902521966
10.6,7,9.95488721804511,-5.15896098783571
10.6,7,9.9749373433584,-5.23371562278738
10.6,7,9.99498746867168,-5.27112525958592
10.6,7,10.015037593985,-5.27358401510757
10.6,7,10.0350877192982,-5.24467065363202
10.6,7,10.0551378446115,-5.18864426844809
10.6,7,10.0751879699248,-5.10999980793705
10.6,7,10.0952380952381,-5.01312638858331
10.6,7,10.1152882205514,-4.90207895805683
10.6,7,10.1353383458647,-4.78045146815459
10.6,7,10.1553884711779,-4.65132882665069
10.6,7,10.1754385964912,-4.51729293394833
10.6,7,10.1954887218045,-4.38046130360595
10.6,7,10.2155388471178,-4.24254195189858
10.6,7,10.2355889724311,-4.10489344312435
10.6,7,10.2556390977444,-3.9685832682484
10.6,7,10.2756892230576,-3.83444087365974
10.6,7,10.2957393483709,-3.70310375199093
10.6,7,10.3157894736842,-3.575056291369
10.6,7,10.3358395989975,-3.4506617932003
10.6,7,10.3558897243108,-3.33018841005101
10.6,7,10.3759398496241,-3.21382987002783
10.6,7,10.3959899749373,-3.10172184138224
10.6,7,10.4160401002506,-2.99395471409597
10.6,7,10.4360902255639,-2.89058347215211
10.6,7,10.4561403508772,-2.79163522261327
10.6,7,10.4761904761905,-2.69711484681804
10.6,7,10.4962406015038,-2.60700914993467
10.6,7,10.516290726817,-2.52128980936587
10.6,7,10.5363408521303,-2.43991535979717
10.6,7,10.5563909774436,-2.36283240197793
10.6,7,10.5764411027569,-2.28997618230893
10.6,7,10.5964912280702,-2.2212706598699
10.6,7,10.6165413533835,-2.15662815571316
10.6,7,10.6365914786967,-2.09594866557317
10.6,7,10.65664160401,-2.03911891138296
10.6,7,10.6766917293233,-1.98601120925234
10.6,7,10.6967418546366,-1.93648224204992
10.6,7,10.7167919799499,-1.89037184360234
10.6,7,10.7368421052632,-1.84750192838198
10.6,7,10.7568922305764,-1.80767573407659
10.6,7,10.7769423558897,-1.77067758166016
10.6,7,10.796992481203,-1.7362733934485
10.6,7,10.8170426065163,-1.70421223679954
10.6,7,10.8370927318296,-1.67422917114682
10.6,7,10.8571428571429,-1.64604966259018
10.6,7,10.8771929824561,-1.61939579665485
10.6,7,10.8972431077694,-1.59399449323452
10.6,7,10.9172932330827,-1.56958798423186
10.6,7,10.937343358396,-1.54594712214139
10.6,7,10.9573934837093,-1.52288898408799
10.6,7,10.9774436090226,-1.5003023745919
10.6,7,10.9974937343358,-1.4781894856379
10.6,7,11.0175438596491,-1.45674168496269
10.6,7,11.0375939849624,-1.43648733213814
10.6,7,11.0576441102757,-1.41858999431144
10.6,7,11.077694235589,-1.40545517503788
10.6,7,11.0977443609023,-1.40194489465755
10.6,7,11.1177944862155,-1.4176619124139
10.6,7,11.1378446115288,-1.47049167853143
10.6,7,11.1578947368421,-1.58881952632382
10.6,7,11.1779448621554,-1.80046301533047
10.6,7,11.1979949874687,-2.09129869949529
10.6,7,11.218045112782,-2.37349457899481
10.6,7,11.2380952380952,-2.55743194194805
10.6,7,11.2581453634085,-2.63699498230942
10.6,7,11.2781954887218,-2.65672348224861
10.6,7,11.2982456140351,-2.65562357418311
10.6,7,11.3182957393484,-2.65420767642465
10.6,7,11.3383458646617,-2.6608292383105
10.6,7,11.3583959899749,-2.67809168505224
10.6,7,11.3784461152882,-2.70627018276391
10.6,7,11.3984962406015,-2.7448265557961
10.6,7,11.4185463659148,-2.79302347521802
10.6,7,11.4385964912281,-2.85015399697158
10.6,7,11.4586466165414,-2.91561436656333
10.6,7,11.4786967418546,-2.98891565621468
10.6,7,11.4987468671679,-3.06967337231023
10.6,7,11.5187969924812,-3.15759067641733
10.6,7,11.5388471177945,-3.25244116954832
10.6,7,11.5588972431078,-3.35405323786817
10.6,7,11.5789473684211,-3.46229639619781
10.6,7,11.5989974937343,-3.57706949506204
10.6,7,11.6190476190476,-3.69829049107472
10.6,7,11.6390977443609,-3.82588747252131
10.6,7,11.6591478696742,-3.95979067927081
10.6,7,11.6791979949875,-4.09992531676926
10.6,7,11.6992481203008,-4.24620502197784
10.6,7,11.719298245614,-4.39852588948799
10.6,7,11.7393483709273,-4.55676100778232
10.6,7,11.7593984962406,-4.7207554892757
10.6,7,11.7794486215539,-4.89032200442539
10.6,7,11.7994987468672,-5.06523685071889
10.6,7,11.8195488721804,-5.24523660265127
10.6,7,11.8395989974937,-5.43001539949494
10.6,7,11.859649122807,-5.61922293424918
10.6,7,11.8796992481203,-5.8124632100869
10.6,7,11.8997493734336,-6.00929413003561
10.6,7,11.9197994987469,-6.2092279817896
10.6,7,11.9398496240601,-6.4117328723701
10.6,7,11.9598997493734,-6.61623515674721
10.6,7,11.9799498746867,-6.82212289021607
10.6,7,12,-7.02875031605246
10.6,7.2,4,-3.11634957107211
10.6,7.2,4.02005012531328,-3.22394365707802
10.6,7.2,4.04010025062657,-3.33988835028779
10.6,7.2,4.06015037593985,-3.46396480986584
10.6,7.2,4.08020050125313,-3.59577042329332
10.6,7.2,4.10025062656642,-3.73472935551246
10.6,7.2,4.1203007518797,-3.88011290372889
10.6,7.2,4.14035087719298,-4.03106777150243
10.6,7.2,4.16040100250627,-4.1866495693418
10.6,7.2,4.18045112781955,-4.34585846742464
10.6,7.2,4.20050125313283,-4.50767400109138
10.6,7.2,4.22055137844612,-4.67108649695976
10.6,7.2,4.2406015037594,-4.83512331450665
10.6,7.2,4.26065162907268,-4.99886892631002
10.6,7.2,4.28070175438596,-5.16147864528595
10.6,7.2,4.30075187969925,-5.32218644551002
10.6,7.2,4.32080200501253,-5.48030776174651
10.6,7.2,4.34085213032581,-5.63523838516792
10.6,7.2,4.3609022556391,-5.78645062574878
10.6,7.2,4.38095238095238,-5.93348783005548
10.6,7.2,4.40100250626566,-6.0759581755737
10.6,7.2,4.42105263157895,-6.21352845340758
10.6,7.2,4.44110275689223,-6.34591833465032
10.6,7.2,4.46115288220551,-6.47289541564581
10.6,7.2,4.4812030075188,-6.59427116764047
10.6,7.2,4.50125313283208,-6.70989778317346
10.6,7.2,4.52130325814536,-6.8196658157794
10.6,7.2,4.54135338345865,-6.92350244854855
10.6,7.2,4.56140350877193,-7.02137019631786
10.6,7.2,4.58145363408521,-7.11326584036732
10.6,7.2,4.6015037593985,-7.19921940788649
10.6,7.2,4.62155388471178,-7.27929303574814
10.6,7.2,4.64160401002506,-7.35357959422065
10.6,7.2,4.66165413533835,-7.42220098666932
10.6,7.2,4.68170426065163,-7.48530608213501
10.6,7.2,4.70175438596491,-7.54306827576054
10.6,7.2,4.7218045112782,-7.5956827049563
10.6,7.2,4.74185463659148,-7.6433631753366
10.6,7.2,4.76190476190476,-7.68633886900142
10.6,7.2,4.78195488721805,-7.72485091857867
10.6,7.2,4.80200501253133,-7.7591489340645
10.6,7.2,4.82205513784461,-7.78948756688181
10.6,7.2,4.84210526315789,-7.81612318796338
10.6,7.2,4.86215538847118,-7.83931074547613
10.6,7.2,4.88220551378446,-7.85930085440361
10.6,7.2,4.90225563909774,-7.87633715591859
10.6,7.2,4.92230576441103,-7.89065397034874
10.6,7.2,4.94235588972431,-7.90247425444386
10.6,7.2,4.96240601503759,-7.91200786217136
10.6,7.2,4.98245614035088,-7.91945009876832
10.6,7.2,5.00250626566416,-7.92498055040558
10.6,7.2,5.02255639097744,-7.92876216657074
10.6,7.2,5.04260651629073,-7.93094056901325
10.6,7.2,5.06265664160401,-7.93164355960269
10.6,7.2,5.08270676691729,-7.93098079948182
10.6,7.2,5.10275689223058,-7.92904363316962
10.6,7.2,5.12280701754386,-7.92590503353059
10.6,7.2,5.14285714285714,-7.92161964653668
10.6,7.2,5.16290726817043,-7.91622391828811
10.6,7.2,5.18295739348371,-7.90973629066354
10.6,7.2,5.20300751879699,-7.90215745608531
10.6,7.2,5.22305764411028,-7.89347066609382
10.6,7.2,5.24310776942356,-7.88364209263096
10.6,7.2,5.26315789473684,-7.87262124505349
10.6,7.2,5.28320802005013,-7.86034144984955
10.6,7.2,5.30325814536341,-7.84672040374723
10.6,7.2,5.32330827067669,-7.8316608142823
10.6,7.2,5.34335839598998,-7.81505114484827
10.6,7.2,5.36340852130326,-7.79676648365304
10.6,7.2,5.38345864661654,-7.77666955771816
10.6,7.2,5.40350877192982,-7.75461191392017
10.6,7.2,5.42355889724311,-7.73043528890803
10.6,7.2,5.44360902255639,-7.70397318834684
10.6,7.2,5.46365914786967,-7.67505269316203
10.6,7.2,5.48370927318296,-7.64349650611279
10.6,7.2,5.50375939849624,-7.60912524599514
10.6,7.2,5.52380952380952,-7.57175998899963
10.6,7.2,5.54385964912281,-7.53122504726944
10.6,7.2,5.56390977443609,-7.48735096366685
10.6,7.2,5.58395989974937,-7.43997768946879
10.6,7.2,5.60401002506266,-7.38895789862493
10.6,7.2,5.62406015037594,-7.33416037894287
10.6,7.2,5.64411027568922,-7.27547342787812
10.6,7.2,5.66416040100251,-7.21280816937428
10.6,7.2,5.68421052631579,-7.14610169935344
10.6,7.2,5.70426065162907,-7.07531996191456
10.6,7.2,5.72431077694236,-7.00046025686926
10.6,7.2,5.74436090225564,-6.92155328254867
10.6,7.2,5.76441102756892,-6.83866462618677
10.6,7.2,5.78446115288221,-6.75189562761238
10.6,7.2,5.80451127819549,-6.66138356006592
10.6,7.2,5.82456140350877,-6.56730109391389
10.6,7.2,5.84461152882206,-6.46985503374448
10.6,7.2,5.86466165413534,-6.36928434540841
10.6,7.2,5.88471177944862,-6.26585751550047
10.6,7.2,5.90476190476191,-6.15986931003354
10.6,7.2,5.92481203007519,-6.05163702023048
10.6,7.2,5.94486215538847,-5.94149630029195
10.6,7.2,5.96491228070175,-5.82979671386835
10.6,7.2,5.98496240601504,-5.71689711232298
10.6,7.2,6.00501253132832,-5.60316096867819
10.6,7.2,6.0250626566416,-5.48895178669822
10.6,7.2,6.04511278195489,-5.37462869550346
10.6,7.2,6.06516290726817,-5.26054232727062
10.6,7.2,6.08521303258145,-5.1470310599303
10.6,7.2,6.10526315789474,-5.03441768935716
10.6,7.2,6.12531328320802,-4.9230065773478
10.6,7.2,6.1453634085213,-4.81308130361335
10.6,7.2,6.16541353383459,-4.70490283285078
10.6,7.2,6.18546365914787,-4.59870819231542
10.6,7.2,6.20551378446115,-4.49470964165256
10.6,7.2,6.22556390977444,-4.39309430534658
10.6,7.2,6.24561403508772,-4.29402422914695
10.6,7.2,6.265664160401,-4.19763681524404
10.6,7.2,6.28571428571429,-4.1040455866929
10.6,7.2,6.30576441102757,-4.01334122943337
10.6,7.2,6.32581453634085,-3.92559285999059
10.6,7.2,6.34586466165413,-3.84084946827935
10.6,7.2,6.36591478696742,-3.75914148757435
10.6,7.2,6.3859649122807,-3.68048244735353
10.6,7.2,6.40601503759398,-3.60487066907583
10.6,7.2,6.42606516290727,-3.53229096976062
10.6,7.2,6.44611528822055,-3.46271634324997
10.6,7.2,6.46616541353383,-3.39610959406215
10.6,7.2,6.48621553884712,-3.33242490361878
10.6,7.2,6.5062656641604,-3.27160931322046
10.6,7.2,6.52631578947368,-3.21360411236539
10.6,7.2,6.54636591478697,-3.15834612479284
10.6,7.2,6.56641604010025,-3.10576888795162
10.6,7.2,6.58646616541353,-3.05580372443721
10.6,7.2,6.60651629072682,-3.00838070631854
10.6,7.2,6.6265664160401,-2.96342951520831
10.6,7.2,6.64661654135338,-2.9208802024563
10.6,7.2,6.66666666666667,-2.8806638550041
10.6,7.2,6.68671679197995,-2.84271317327516
10.6,7.2,6.70676691729323,-2.80696296803454
10.6,7.2,6.72681704260652,-2.7733505834836
10.6,7.2,6.7468671679198,-2.74181625399798
10.6,7.2,6.76691729323308,-2.71230340191502
10.6,7.2,6.78696741854637,-2.68475888366612
10.6,7.2,6.80701754385965,-2.65913319136127
10.6,7.2,6.82706766917293,-2.63538061669935
10.6,7.2,6.84711779448622,-2.61345938382232
10.6,7.2,6.8671679197995,-2.59333175747596
10.6,7.2,6.88721804511278,-2.5749641326047
10.6,7.2,6.90726817042607,-2.5583271113089
10.6,7.2,6.92731829573935,-2.54339557294351
10.6,7.2,6.94736842105263,-2.53014874305066
10.6,7.2,6.96741854636592,-2.51857026680598
10.6,7.2,6.9874686716792,-2.50864829272869
10.6,7.2,7.00751879699248,-2.50037557256699
10.6,7.2,7.02756892230577,-2.49374958353072
10.6,7.2,7.04761904761905,-2.48877267940544
10.6,7.2,7.06766917293233,-2.48545227754826
10.6,7.2,7.08771929824561,-2.48380108933101
10.6,7.2,7.1077694235589,-2.48383740224611
10.6,7.2,7.12781954887218,-2.48558542259887
10.6,7.2,7.14786967418546,-2.48907568842532
10.6,7.2,7.16791979949875,-2.49434556291529
10.6,7.2,7.18796992481203,-2.5014398190516
10.6,7.2,7.20802005012531,-2.51041132618698
10.6,7.2,7.2280701754386,-2.52132184854779
10.6,7.2,7.24812030075188,-2.53424296368627
10.6,7.2,7.26817042606516,-2.54925710496993
10.6,7.2,7.28822055137845,-2.56645872521626
10.6,7.2,7.30827067669173,-2.5859555669819
10.6,7.2,7.32832080200501,-2.60787000653934
10.6,7.2,7.3483709273183,-2.63234041003463
10.6,7.2,7.36842105263158,-2.65952239731288
10.6,7.2,7.38847117794486,-2.68958984551259
10.6,7.2,7.40852130325815,-2.72273537314988
10.6,7.2,7.42857142857143,-2.75916991684516
10.6,7.2,7.44862155388471,-2.79912083718929
10.6,7.2,7.468671679198,-2.84282775930841
10.6,7.2,7.48872180451128,-2.8905350662237
10.6,7.2,7.50877192982456,-2.94247963481975
10.6,7.2,7.52882205513784,-2.99887208494197
10.6,7.2,7.54887218045113,-3.05986961186287
10.6,7.2,7.56892230576441,-3.12553859477297
10.6,7.2,7.58897243107769,-3.19580594607664
10.6,7.2,7.60902255639098,-3.27040003368376
10.6,7.2,7.62907268170426,-3.34878543612192
10.6,7.2,7.64912280701754,-3.43010098411498
10.6,7.2,7.66917293233083,-3.5131169350922
10.6,7.2,7.68922305764411,-3.59623273663393
10.6,7.2,7.70927318295739,-3.67753796185671
10.6,7.2,7.72932330827068,-3.75495112799205
10.6,7.2,7.74937343358396,-3.8264317075446
10.6,7.2,7.76942355889724,-3.89023309018606
10.6,7.2,7.78947368421053,-3.94513967582332
10.6,7.2,7.80952380952381,-3.99062434788451
10.6,7.2,7.82957393483709,-4.02688159675237
10.6,7.2,7.84962406015038,-4.0547302377244
10.6,7.2,7.86967418546366,-4.07541932292783
10.6,7.2,7.88972431077694,-4.09039286850655
10.6,7.2,7.90977443609022,-4.10106675610995
10.6,7.2,7.92982456140351,-4.10865150707288
10.6,7.2,7.94987468671679,-4.11403022042204
10.6,7.2,7.96992481203007,-4.1176815073059
10.6,7.2,7.98997493734336,-4.11962587166616
10.6,7.2,8.01002506265664,-4.12279666934199
10.6,7.2,8.03007518796992,-4.13565012466441
10.6,7.2,8.05012531328321,-4.15842920314481
10.6,7.2,8.07017543859649,-4.19203210043923
10.6,7.2,8.09022556390977,-4.23740789360046
10.6,7.2,8.11027568922306,-4.29555441659034
10.6,7.2,8.13032581453634,-4.36751503084525
10.6,7.2,8.15037593984962,-4.4543740684873
10.6,7.2,8.17042606516291,-4.55725061540546
10.6,7.2,8.19047619047619,-4.67729012566806
10.6,7.2,8.21052631578947,-4.81565311401895
10.6,7.2,8.23057644110276,-4.97349989519823
10.6,7.2,8.25062656641604,-5.15197014568749
10.6,7.2,8.27067669172932,-5.35215621018175
10.6,7.2,8.29072681704261,-5.57506998225795
10.6,7.2,8.31077694235589,-5.82160535650779
10.6,7.2,8.33082706766917,-6.09250192230826
10.6,7.2,8.35087719298246,-6.38832009436133
10.6,7.2,8.37092731829574,-6.70944105947642
10.6,7.2,8.39097744360902,-7.05610329114783
10.6,7.2,8.41102756892231,-7.42847834419382
10.6,7.2,8.43107769423559,-7.82677389914115
10.6,7.2,8.45112781954887,-8.2513389386681
10.6,7.2,8.47117794486216,-8.70274334040221
10.6,7.2,8.49122807017544,-9.18181480751101
10.6,7.2,8.51127819548872,-9.68963335834974
10.6,7.2,8.53132832080201,-10.2274969702214
10.6,7.2,8.55137844611529,-10.7968751169593
10.6,7.2,8.57142857142857,-11.3993608562812
10.6,7.2,8.59147869674186,-12.0366216667896
10.6,7.2,8.61152882205514,-12.7103382760091
10.6,7.2,8.63157894736842,-13.4221099258031
10.6,7.2,8.65162907268171,-14.1732917035543
10.6,7.2,8.67167919799499,-14.9647107746686
10.6,7.2,8.69172932330827,-15.7961786890565
10.6,7.2,8.71177944862156,-16.6656718494732
10.6,7.2,8.73182957393484,-17.567992325394
10.6,7.2,8.75187969924812,-18.4926680759928
10.6,7.2,8.7719298245614,-19.4208896416532
10.6,7.2,8.79197994987469,-20.3216371103859
10.6,7.2,8.81203007518797,-21.1482526079152
10.6,7.2,8.83208020050125,-21.8388380588956
10.6,7.2,8.85213032581454,-22.3256418700907
10.6,7.2,8.87218045112782,-22.5553763907966
10.6,7.2,8.8922305764411,-22.511171116392
10.6,7.2,8.91228070175439,-22.2188174251622
10.6,7.2,8.93233082706767,-21.7314759118197
10.6,7.2,8.95238095238095,-21.1064451114478
10.6,7.2,8.97243107769424,-20.3895503441037
10.6,7.2,8.99248120300752,-19.6107685847286
10.6,7.2,9.0125313283208,-18.7867201885872
10.6,7.2,9.03258145363409,-17.9253407336625
10.6,7.2,9.05263157894737,-17.0302768006183
10.6,7.2,9.07268170426065,-16.1041804513033
10.6,7.2,9.09273182957394,-15.1507894265282
10.6,7.2,9.11278195488722,-14.1759308420811
10.6,7.2,9.1328320802005,-13.1876876654954
10.6,7.2,9.15288220551378,-12.1960128411702
10.6,7.2,9.17293233082707,-11.2120662507266
10.6,7.2,9.19298245614035,-10.2474867068739
10.6,7.2,9.21303258145363,-9.31372283266028
10.6,7.2,9.23308270676692,-8.42146917126029
10.6,7.2,9.2531328320802,-7.58020957430736
10.6,7.2,9.27318295739348,-6.79786032420619
10.6,7.2,9.29323308270677,-6.08051715084972
10.6,7.2,9.31328320802005,-5.43232506758753
10.6,7.2,9.33333333333333,-4.85549334506689
10.6,7.2,9.35338345864662,-4.35046466396451
10.6,7.2,9.3734335839599,-3.91622231046325
10.6,7.2,9.39348370927318,-3.55069323652872
10.6,7.2,9.41353383458647,-3.25118857096667
10.6,7.2,9.43358395989975,-3.01482155863381
10.6,7.2,9.45363408521303,-2.83885365115272
10.6,7.2,9.47368421052632,-2.72093603600812
10.6,7.2,9.4937343358396,-2.65922964455842
10.6,7.2,9.51378446115288,-2.65239774464544
10.6,7.2,9.53383458646617,-2.6994710940377
10.6,7.2,9.55388471177945,-2.79958826956921
10.6,7.2,9.57393483709273,-2.95161629550981
10.6,7.2,9.59398496240602,-3.15366228463661
10.6,7.2,9.6140350877193,-3.40249831331777
10.6,7.2,9.63408521303258,-3.69294165112092
10.6,7.2,9.65413533834587,-4.01726299218348
10.6,7.2,9.67418546365915,-4.36473760675572
10.6,7.2,9.69423558897243,-4.7215042904058
10.6,7.2,9.71428571428571,-5.0709363443025
10.6,7.2,9.734335839599,-5.39471470895762
10.6,7.2,9.75438596491228,-5.67466376533241
10.6,7.2,9.77443609022556,-5.89513147490923
10.6,7.2,9.79448621553885,-6.04534709863397
10.6,7.2,9.81453634085213,-6.12099665561127
10.6,7.2,9.83458646616541,-6.12444440015412
10.6,7.2,9.8546365914787,-6.06356947330589
10.6,7.2,9.87468671679198,-5.94974408283212
10.6,7.2,9.89473684210526,-5.79570205940927
10.6,7.2,9.91478696741855,-5.61388140177106
10.6,7.2,9.93483709273183,-5.41549200604798
10.6,7.2,9.95488721804511,-5.21030290342324
10.6,7.2,9.9749373433584,-5.00707026327526
10.6,7.2,9.99498746867168,-4.81464265819436
10.6,7.2,10.015037593985,-4.64407580767825
10.6,7.2,10.0350877192982,-4.51247634897606
10.6,7.2,10.0551378446115,-4.44846277796431
10.6,7.2,10.0751879699248,-4.48809533073394
10.6,7.2,10.0952380952381,-4.60720720694146
10.6,7.2,10.1152882205514,-4.60388461043712
10.6,7.2,10.1353383458647,-4.35013637711588
10.6,7.2,10.1553884711779,-4.00936084969666
10.6,7.2,10.1754385964912,-3.70637904751108
10.6,7.2,10.1954887218045,-3.45868546838356
10.6,7.2,10.2155388471178,-3.2541334083156
10.6,7.2,10.2355889724311,-3.08032154405048
10.6,7.2,10.2556390977444,-2.92871491685129
10.6,7.2,10.2756892230576,-2.79379933921033
10.6,7.2,10.2957393483709,-2.6719754831217
10.6,7.2,10.3157894736842,-2.56081714406545
10.6,7.2,10.3358395989975,-2.45862631854816
10.6,7.2,10.3558897243108,-2.36417055584287
10.6,7.2,10.3759398496241,-2.27652585235938
10.6,7.2,10.3959899749373,-2.19498049549079
10.6,7.2,10.4160401002506,-2.11897470366147
10.6,7.2,10.4360902255639,-2.04806181214266
10.6,7.2,10.4561403508772,-1.98188279425709
10.6,7.2,10.4761904761905,-1.92014928734703
10.6,7.2,10.4962406015038,-1.86263222024712
10.6,7.2,10.516290726817,-1.80915426355564
10.6,7.2,10.5363408521303,-1.75958499666027
10.6,7.2,10.5563909774436,-1.71383809873209
10.6,7.2,10.5764411027569,-1.67187013236042
10.6,7.2,10.5964912280702,-1.63368065966513
10.6,7.2,10.6165413533835,-1.5993135474279
10.6,7.2,10.6365914786967,-1.56885940141129
10.6,7.2,10.65664160401,-1.54245913347821
10.6,7.2,10.6766917293233,-1.52030871618245
10.6,7.2,10.6967418546366,-1.50266522260838
10.6,7.2,10.7167919799499,-1.48985428636184
10.6,7.2,10.7368421052632,-1.48227914734506
10.6,7.2,10.7568922305764,-1.48043147013267
10.6,7.2,10.7769423558897,-1.48490412633594
10.6,7.2,10.796992481203,-1.49640610727059
10.6,7.2,10.8170426065163,-1.51577965608826
10.6,7.2,10.8370927318296,-1.5440195418825
10.6,7.2,10.8571428571429,-1.58229408104684
10.6,7.2,10.8771929824561,-1.63196694525094
10.6,7.2,10.8972431077694,-1.69461782602761
10.6,7.2,10.9172932330827,-1.77205841411333
10.6,7.2,10.937343358396,-1.86633753942471
10.6,7.2,10.9573934837093,-1.97972519355033
10.6,7.2,10.9774436090226,-2.11465884820383
10.6,7.2,10.9974937343358,-2.27362624422482
10.6,7.2,11.0175438596491,-2.45894618705887
10.6,7.2,11.0375939849624,-2.67239361677138
10.6,7.2,11.0576441102757,-2.91460156440793
10.6,7.2,11.077694235589,-3.18417270250369
10.6,7.2,11.0977443609023,-3.4764741166524
10.6,7.2,11.1177944862155,-3.78221875796489
10.6,7.2,11.1378446115288,-4.08621374161539
10.6,7.2,11.1578947368421,-4.36707892239117
10.6,7.2,11.1779448621554,-4.5990871566684
10.6,7.2,11.1979949874687,-4.75696300021834
10.6,7.2,11.218045112782,-4.82289667796939
10.6,7.2,11.2380952380952,-4.792751414451
10.6,7.2,11.2581453634085,-4.67777518024806
10.6,7.2,11.2781954887218,-4.50068523572378
10.6,7.2,11.2982456140351,-4.2886748538616
10.6,7.2,11.3182957393484,-4.06710328262752
10.6,7.2,11.3383458646617,-3.85595864004017
10.6,7.2,11.3583959899749,-3.66901414103735
10.6,7.2,11.3784461152882,-3.51459084951132
10.6,7.2,11.3984962406015,-3.39689602594075
10.6,7.2,11.4185463659148,-3.31733133143293
10.6,7.2,11.4385964912281,-3.27553134147352
10.6,7.2,11.4586466165414,-3.27009844612086
10.6,7.2,11.4786967418546,-3.29908385844823
10.6,7.2,11.4987468671679,-3.36028317745176
10.6,7.2,11.5187969924812,-3.45140714309343
10.6,7.2,11.5388471177945,-3.57017329642176
10.6,7.2,11.5588972431078,-3.71435012227086
10.6,7.2,11.5789473684211,-3.88177423973134
10.6,7.2,11.5989974937343,-4.07035339749748
10.6,7.2,11.6190476190476,-4.2780628049402
10.6,7.2,11.6390977443609,-4.50293898088023
10.6,7.2,11.6591478696742,-4.74307324478591
10.6,7.2,11.6791979949875,-4.99660577528398
10.6,7.2,11.6992481203008,-5.26172051425844
10.6,7.2,11.719298245614,-5.53664089418921
10.6,7.2,11.7393483709273,-5.81962627324568
10.6,7.2,11.7593984962406,-6.10896898551415
10.6,7.2,11.7794486215539,-6.40299199322909
10.6,7.2,11.7994987468672,-6.70004722570496
10.6,7.2,11.8195488721804,-6.99851478191519
10.6,7.2,11.8395989974937,-7.29680324509911
10.6,7.2,11.859649122807,-7.59335139875739
10.6,7.2,11.8796992481203,-7.88663163775107
10.6,7.2,11.8997493734336,-8.17515533175697
10.6,7.2,11.9197994987469,-8.45748031935614
10.6,7.2,11.9398496240601,-8.73222059017562
10.6,7.2,11.9598997493734,-8.99805805427746
10.6,7.2,11.9799498746867,-9.25375611149666
10.6,7.2,12,-9.4981745334365
10.6,7.4,4,-3.57201766717779
